ID,NAME,LEVEL,ICON,CHAT_LINK
35142,Mighty Bandit Focus,20,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFGiQAA]
35143,Vigorous Bandit Focus,25,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFHiQAA]
35144,Vigorous Bandit Focus,30,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFIiQAA]
35145,Vigorous Bandit Focus,35,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFJiQAA]
35146,Vigorous Bandit Focus,40,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFKiQAA]
35147,Vigorous Bandit Focus,45,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFLiQAA]
35148,Vigorous Bandit Focus,50,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFMiQAA]
35149,Vigorous Bandit Focus,55,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFNiQAA]
35150,Vigorous Bandit Focus,60,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFOiQAA]
35151,Soldier's Bandit Focus,65,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFPiQAA]
35152,Soldier's Bandit Focus,70,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFQiQAA]
35153,Soldier's Bandit Focus,75,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFRiQAA]
35154,Soldier's Bandit Focus,80,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgFSiQAA]
35155,Mighty Bandit Shiv,0,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFTiQAA]
35156,Mighty Bandit Shiv,10,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFUiQAA]
35157,Mighty Bandit Shiv,15,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFViQAA]
35158,Mighty Bandit Shiv,20,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFWiQAA]
35159,Vigorous Bandit Shiv,25,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFXiQAA]
35160,Vigorous Bandit Shiv,30,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFYiQAA]
35161,Vigorous Bandit Shiv,35,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFZiQAA]
35162,Vigorous Bandit Shiv,40,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFaiQAA]
35163,Vigorous Bandit Shiv,45,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFbiQAA]
35164,Vigorous Bandit Shiv,50,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFciQAA]
35165,Vigorous Bandit Shiv,55,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFdiQAA]
35166,Vigorous Bandit Shiv,60,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFeiQAA]
35167,Soldier's Bandit Shiv,65,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFfiQAA]
35168,Soldier's Bandit Shiv,70,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFgiQAA]
35169,Soldier's Bandit Shiv,75,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFhiQAA]
35170,Soldier's Bandit Shiv,80,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgFiiQAA]
35171,Mighty Bandit Cleaver,0,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFjiQAA]
35172,Mighty Bandit Cleaver,10,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFkiQAA]
35173,Mighty Bandit Cleaver,15,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFliQAA]
35174,Mighty Bandit Cleaver,20,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFmiQAA]
35175,Vigorous Bandit Cleaver,25,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFniQAA]
35176,Vigorous Bandit Cleaver,30,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFoiQAA]
35177,Vigorous Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFpiQAA]
35178,Vigorous Bandit Cleaver,40,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFqiQAA]
35179,Vigorous Bandit Cleaver,45,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFriQAA]
35180,Vigorous Bandit Cleaver,50,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFsiQAA]
35181,Vigorous Bandit Cleaver,55,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFtiQAA]
35182,Vigorous Bandit Cleaver,60,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFuiQAA]
35183,Soldier's Bandit Cleaver,65,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFviQAA]
35184,Soldier's Bandit Cleaver,70,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFwiQAA]
35185,Soldier's Bandit Cleaver,75,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFxiQAA]
35186,Soldier's Bandit Cleaver,80,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFyiQAA]
35187,Vigorous Bandit Cleaver,60,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFziQAA]
35188,Soldier's Bandit Cleaver,70,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgF0iQAA]
35189,Soldier's Bandit Cleaver,80,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgF1iQAA]
35190,Vigorous Bandit Shiv,60,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgF2iQAA]
35191,Soldier's Bandit Shiv,70,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgF3iQAA]
35192,Soldier's Bandit Shiv,80,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgF4iQAA]
35193,Vigorous Bandit Focus,60,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgF5iQAA]
35194,Soldier's Bandit Focus,70,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgF6iQAA]
35195,Soldier's Bandit Focus,80,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgF7iQAA]
35196,Vigorous Bandit Sunderer,60,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgF8iQAA]
35197,Soldier's Bandit Sunderer,70,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgF9iQAA]
35198,Soldier's Bandit Sunderer,80,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgF+iQAA]
35199,Vigorous Bandit Demolisher,60,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgF/iQAA]
35200,Soldier's Bandit Demolisher,70,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgGAiQAA]
35201,Soldier's Bandit Demolisher,80,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgGBiQAA]
35202,Vigorous Iron Polearm,60,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgGCiQAA]
35203,Soldier's Iron Polearm,70,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgGDiQAA]
35204,Soldier's Iron Polearm,80,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgGEiQAA]
35205,Vigorous Bandit Longbow,60,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgGFiQAA]
35206,Soldier's Bandit Longbow,70,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgGGiQAA]
35207,Soldier's Bandit Longbow,80,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgGHiQAA]
35208,Vigorous Bandit Mallet,60,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgGIiQAA]
35209,Soldier's Bandit Mallet,70,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgGJiQAA]
35210,Soldier's Bandit Mallet,80,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgGKiQAA]
35211,Vigorous Bandit Revolver,60,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgGLiQAA]
35212,Soldier's Bandit Revolver,70,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgGMiQAA]
35213,Soldier's Bandit Revolver,80,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgGNiQAA]
35214,Vigorous Bandit Musket,60,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgGOiQAA]
35215,Soldier's Bandit Musket,70,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgGPiQAA]
35216,Soldier's Bandit Musket,80,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgGQiQAA]
35217,Vigorous Bandit Baton,60,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgGRiQAA]
35218,Soldier's Bandit Baton,70,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgGSiQAA]
35219,Soldier's Bandit Baton,80,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgGTiQAA]
35220,Vigorous Bandit Ward,60,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgGUiQAA]
35221,Soldier's Bandit Ward,70,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgGViQAA]
35222,Soldier's Bandit Ward,80,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgGWiQAA]
35223,Vigorous Bandit Short Bow,60,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgGXiQAA]
35224,Soldier's Bandit Short Bow,70,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgGYiQAA]
35225,Soldier's Bandit Short Bow,80,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgGZiQAA]
35226,Vigorous Steam Speargun,60,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,[&AgGaiQAA]
35227,Soldier's Steam Speargun,70,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,[&AgGbiQAA]
35228,Soldier's Steam Speargun,80,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,[&AgGciQAA]
35229,Vigorous Bandit Spire,60,https://render.guildwars2.com/file/6426AC91389A582D7A0F02F641DDDAD6F8F87F4F/66497.png,[&AgGdiQAA]
35230,Soldier's Bandit Spire,70,https://render.guildwars2.com/file/6426AC91389A582D7A0F02F641DDDAD6F8F87F4F/66497.png,[&AgGeiQAA]
35231,Soldier's Bandit Spire,80,https://render.guildwars2.com/file/6426AC91389A582D7A0F02F641DDDAD6F8F87F4F/66497.png,[&AgGfiQAA]
35232,Vigorous Bandit Slicer,60,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgGgiQAA]
35233,Soldier's Bandit Slicer,70,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgGhiQAA]
35234,Soldier's Bandit Slicer,80,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgGiiQAA]
35235,Vigorous Bandit Torch,60,https://render.guildwars2.com/file/0DBB98F2690B1A744E49CAD4E5BE940D661299B1/63131.png,[&AgGjiQAA]
35236,Soldier's Bandit Torch,70,https://render.guildwars2.com/file/0DBB98F2690B1A744E49CAD4E5BE940D661299B1/63131.png,[&AgGkiQAA]
35237,Soldier's Bandit Torch,80,https://render.guildwars2.com/file/0DBB98F2690B1A744E49CAD4E5BE940D661299B1/63131.png,[&AgGliQAA]
35238,Vigorous Black Earth Trident,60,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,[&AgGmiQAA]
35239,Soldier's Black Earth Trident,70,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,[&AgGniQAA]
35240,Soldier's Black Earth Trident,80,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,[&AgGoiQAA]
35241,Vigorous Bandit Bugle,60,https://render.guildwars2.com/file/365E2BE425E494E30CDAF9099D1C39B2FA37331C/66751.png,[&AgGpiQAA]
35242,Soldier's Bandit Bugle,70,https://render.guildwars2.com/file/365E2BE425E494E30CDAF9099D1C39B2FA37331C/66751.png,[&AgGqiQAA]
35243,Soldier's Bandit Bugle,80,https://render.guildwars2.com/file/365E2BE425E494E30CDAF9099D1C39B2FA37331C/66751.png,[&AgGriQAA]
35244,Vigorous Bandit Cleaver,30,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGsiQAA]
35245,Vigorous Bandit Cleaver,40,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGtiQAA]
35246,Vigorous Bandit Cleaver,50,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGuiQAA]
35247,Vigorous Bandit Cleaver,60,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGviQAA]
35248,Soldier's Bandit Cleaver,70,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGwiQAA]
35249,Soldier's Bandit Cleaver,80,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgGxiQAA]
35250,Vigorous Bandit Shiv,30,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgGyiQAA]
35251,Vigorous Bandit Shiv,40,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgGziQAA]
35252,Vigorous Bandit Shiv,50,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgG0iQAA]
35253,Vigorous Bandit Shiv,60,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgG1iQAA]
35254,Soldier's Bandit Shiv,70,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgG2iQAA]
35255,Soldier's Bandit Shiv,80,https://render.guildwars2.com/file/4C630DEC23FB5D92D60F00F4330B6891FDD5C858/66724.png,[&AgG3iQAA]
35256,Vigorous Bandit Focus,30,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG4iQAA]
35257,Vigorous Bandit Focus,40,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG5iQAA]
35258,Vigorous Bandit Focus,50,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG6iQAA]
35259,Vigorous Bandit Focus,60,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG7iQAA]
35260,Soldier's Bandit Focus,70,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG8iQAA]
35261,Soldier's Bandit Focus,80,https://render.guildwars2.com/file/920324A8CC464AC205D62208E75C70CF7FE6A492/63483.png,[&AgG9iQAA]
35262,Vigorous Bandit Sunderer,30,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgG+iQAA]
35263,Vigorous Bandit Sunderer,40,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgG/iQAA]
35264,Vigorous Bandit Sunderer,50,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgHAiQAA]
35265,Vigorous Bandit Sunderer,60,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgHBiQAA]
35266,Soldier's Bandit Sunderer,70,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgHCiQAA]
35267,Soldier's Bandit Sunderer,80,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgHDiQAA]
35268,Vigorous Bandit Demolisher,30,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHEiQAA]
35269,Vigorous Bandit Demolisher,40,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHFiQAA]
35270,Vigorous Bandit Demolisher,50,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHGiQAA]
35271,Vigorous Bandit Demolisher,60,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHHiQAA]
35272,Soldier's Bandit Demolisher,70,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHIiQAA]
35273,Soldier's Bandit Demolisher,80,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgHJiQAA]
35274,Vigorous Iron Polearm,30,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHKiQAA]
35275,Vigorous Iron Polearm,40,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHLiQAA]
35276,Vigorous Iron Polearm,50,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHMiQAA]
35277,Vigorous Iron Polearm,60,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHNiQAA]
35278,Soldier's Iron Polearm,70,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHOiQAA]
35279,Soldier's Iron Polearm,80,https://render.guildwars2.com/file/DCAD6461D629BBB5417CD8B6170E7CE27EB4DEF8/65195.png,[&AgHPiQAA]
35280,Vigorous Bandit Longbow,30,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHQiQAA]
35281,Vigorous Bandit Longbow,40,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHRiQAA]
35282,Vigorous Bandit Longbow,50,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHSiQAA]
35283,Vigorous Bandit Longbow,60,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHTiQAA]
35284,Soldier's Bandit Longbow,70,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHUiQAA]
35285,Soldier's Bandit Longbow,80,https://render.guildwars2.com/file/2060A7375FF7047DEBA8B937E905B541910A71BD/66736.png,[&AgHViQAA]
35286,Vigorous Bandit Mallet,30,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHWiQAA]
35287,Vigorous Bandit Mallet,40,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHXiQAA]
35288,Vigorous Bandit Mallet,50,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHYiQAA]
35289,Vigorous Bandit Mallet,60,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHZiQAA]
35290,Soldier's Bandit Mallet,70,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHaiQAA]
35291,Soldier's Bandit Mallet,80,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgHbiQAA]
35292,Vigorous Bandit Revolver,30,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHciQAA]
35293,Vigorous Bandit Revolver,40,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHdiQAA]
35294,Vigorous Bandit Revolver,50,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHeiQAA]
35295,Vigorous Bandit Revolver,60,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHfiQAA]
35296,Soldier's Bandit Revolver,70,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHgiQAA]
35297,Soldier's Bandit Revolver,80,https://render.guildwars2.com/file/3B0702BD5B1956056D037604FB0707140B2C21B9/66738.png,[&AgHhiQAA]
35298,Vigorous Bandit Musket,30,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHiiQAA]
35299,Vigorous Bandit Musket,40,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHjiQAA]
35300,Vigorous Bandit Musket,50,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHkiQAA]
35301,Vigorous Bandit Musket,60,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHliQAA]
35302,Soldier's Bandit Musket,70,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHmiQAA]
35303,Soldier's Bandit Musket,80,https://render.guildwars2.com/file/1ABCE2FD2BB41590BC1A6654624305A39CBC1626/66739.png,[&AgHniQAA]
35304,Vigorous Bandit Baton,30,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHoiQAA]
35305,Vigorous Bandit Baton,40,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHpiQAA]
35306,Vigorous Bandit Baton,50,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHqiQAA]
35307,Vigorous Bandit Baton,60,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHriQAA]
35308,Soldier's Bandit Baton,70,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHsiQAA]
35309,Soldier's Bandit Baton,80,https://render.guildwars2.com/file/F6DAAD0C2CA7B7AB3EBAB419EA03CA123CDD57F9/66740.png,[&AgHtiQAA]
35310,Vigorous Bandit Ward,30,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHuiQAA]
35311,Vigorous Bandit Ward,40,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHviQAA]
35312,Vigorous Bandit Ward,50,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHwiQAA]
35313,Vigorous Bandit Ward,60,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHxiQAA]
35314,Soldier's Bandit Ward,70,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHyiQAA]
35315,Soldier's Bandit Ward,80,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgHziQAA]
35316,Vigorous Bandit Short Bow,30,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgH0iQAA]
35317,Vigorous Bandit Short Bow,40,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgH1iQAA]
35318,Vigorous Bandit Short Bow,50,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgH2iQAA]
35319,Vigorous Bandit Short Bow,60,https://render.guildwars2.com/file/F5BDB6EACB072894E577079D6457F40C72927E08/66742.png,[&AgH3iQAA]
